         2   5.107134049265900   0.542471972656250   0.870531347656250   0.775167132934570    -236155.49464736
        19  12.949985760762400   0.308143847656250   0.636203222656250   0.137437375903320    -236154.95558848
        22   3.167163889059280   0.433118847656250   0.011328222656250   0.529886457153320    -236154.48934204
        39  13.617961546808401   0.214412597656250   0.917396972656250   1.412896889965820    -236154.95565186
        45  12.314774911613201   0.651825097656250   0.105059472656250   2.001570511840820    -236154.95504883
        51   7.432674549937150   0.848807177734375   0.653533740234375   0.233250139880371    -236155.02783553
        60   5.496525425127160   0.411394677734375   0.965971240234375   2.784169168005370    -236155.29127468
        71   7.068093800619230   0.630100927734375   0.934727490234375   1.312485113317870    -236155.03561037
        81   7.621957509233750   0.520747802734375   0.450449365234375   0.772867626599121    -236154.99775649
        91   6.892565439362120   0.083335302734375   0.512936865234375   2.931337573474120    -236154.98715848
       100   3.241445384652690   0.489504052734375   0.731643115234375   2.440776221911620    -236127.72857742
       116   5.161604512876030   0.294230615234375   0.536369677734375   1.925686802771000    -236155.15825145
       127  10.437202324433899   0.356718115234375   0.973782177734375   2.514360424646000    -236154.95884526
       133   8.975438271533029   0.075524365234375   0.380150927734375   2.416248154333500    -236154.95613316
       142   4.438705052112500   0.013036865234375   0.067713427734375   1.827574532458500    -236155.17252855
       155  12.446118928084900   0.403583740234375   0.302041552734375   0.012497531677246    -236154.95471687
       163  10.702999586169600   0.934727490234375   0.583235302734375   0.895507964489746    -236154.95851393
       169  11.835623293651500   0.497314990234375   0.395772802734375   1.876630667614750    -236154.95444391
       176   3.101888962889010   0.313757958984375   0.587140771484375   3.139826147888180    -236137.70957933
       190   6.272282700629040   0.376245458984375   0.274703271484375   1.766254363513180    -236155.01905479
       202   5.964620430262510   0.095051708984375   0.055997021484375   3.041713877575680    -236154.97112938
       212   3.698929821782920   0.423111083984375   0.134106396484375   0.637963254919434    -236155.81483156
       225   9.618105395672670   0.579329833984375   0.915200146484375   2.502096390856930    -236154.95513542
       233  13.006079598253800   0.766792333984375   0.352812646484375   1.128524606481930    -236154.95571838
       240  12.524612501313900   0.634006396484375   0.844901708984375   1.790782431091310    -236154.95417784
       248   9.262056422734039   0.946443896484375   0.407489208984375   0.024761565466309    -236154.97192256
       258  11.910266671967101   0.727737646484375   0.938632958984375   0.122873835778809    -236154.95574536
       263   4.816713976562220   0.665250146484375   0.501220458984375   1.103996538903810    -236155.49091368
       276  10.503026322235300   0.618384521484375   0.423111083984375   1.153052674060060    -236154.95849197
       284   7.767076418196520   0.805847021484375   0.860523583984375   2.526624458435060    -236154.97017180
       293   6.679272162675430   0.024753271484375   0.766792333984375   0.858715863122559    -236155.04863120
       305   6.059107959385570   0.995262255859375   0.436780224609375   2.728981015954590    -236155.17117815
       317   5.479274591026080   0.057949755859375   0.999167724609375   2.925205556579590    -236155.39658332
       328   7.045910602301270   0.214168505859375   0.468023974609375   1.061072420642090    -236155.00252117
       338   8.835472621348480   0.885909130859375   0.483645849609375   0.619567204235840    -236154.97726266
       348  11.947764707709700   0.823421630859375   0.671108349609375   0.815791744860840    -236154.95653665
       356  13.893609850184800   0.354765380859375   0.452402099609375   0.129005852673340    -236154.95468048
       361   3.072774712394480   0.917152880859375   0.139964599609375   3.072373962048340    -236122.45067932
       373   5.834808154266550   0.175113818359375   0.507078662109375   1.772386380407710    -236155.06218101
       386  13.720008992567200   0.831232568359375   0.288372412109375   1.281825028845210    -236154.95536070
       393   3.710575455460710   0.018895068359375   0.475834912109375   1.478049569470210    -236155.89318678
       405   4.001340284115840   0.690635693359375   0.085288037109375   3.096902029626460    -236155.65238881
       418   9.408779728301370   0.284466943359375   0.866381787109375   0.055421649938965    -236154.96935416
       426  12.723019039049101   0.097004443359375   0.428969287109375   1.821442515563960    -236154.95432468
       432  14.518694274311500   0.468023974609375   0.370387255859375   0.631831238024902    -236154.95461773
       439   3.926579833058700   0.655486474609375   0.432874755859375   0.435606697399902    -236156.34588279
       451   5.583597706130550   0.561755224609375   0.589093505859375   2.495964373962400    -236155.06877927
       463   4.452679778731060   0.421158349609375   0.292277880859375   2.741245049743650    -236155.13724997
       476   7.362911656654970   0.108720849609375   0.354765380859375   1.367673265368650    -236154.98368836
       485   5.725791460241180   0.827327099609375   0.261034130859375   2.839357320056150    -236155.13635388
       496   8.040341809202220   0.022800537109375   0.565660693359375   2.716716982165530    -236154.97055207
       506   7.270911968169300   0.585188037109375   0.378198193359375   0.165797954040527    -236155.01481596
       516   6.914265848960130   0.491456787109375   0.846854443359375   2.029931089978030    -236155.02318318
       525   3.419374723211850   0.428969287109375   0.659391943359375   3.011053793103030    -236144.59349693
       541   3.877517160803360   0.163397412109375   0.331332568359375   0.803527711071777    -236155.61663206
       552  13.634023695181900   0.069666162109375   0.862476318359375   3.060109928259280    -236154.95511095
       559   3.318772837608570   0.771674169921875   0.256152294921875   1.346211206237790    -236153.69217220
       572   8.206314452536921   0.709186669921875   0.318639794921875   2.719782990612790    -236154.96511596
       581   4.719295975399710   0.490480419921875   0.287396044921875   1.051874395300290    -236155.34795573
       595   4.161694378238120   0.974758544921875   0.959136669921875   1.983940963269040    -236131.65123075
         5  13.964761079580700   0.417496972656250   0.245656347656250   1.167616214184570    -236154.95441567
        12   3.776768639972270   0.729934472656250   0.058193847656250   0.971391673559570    -236156.22530998
        25  14.320392324464899   0.870531347656250   0.323765722656250   2.688356404028320    -236154.95426067
        33  11.136298233948301   0.339387597656250   0.542471972656250   1.805345971215820    -236154.95510154
        40   3.011811064698670   0.526850097656250   0.729934472656250   1.609121430590820    -236128.50407747
        54   6.078184328797510   0.973782177734375   0.028658740234375   0.625699221130371    -236155.18506744
        66   5.780042794118830   0.505125927734375   0.309852490234375   0.920036032067871    -236155.10143737
        77   7.816060811253460   0.192688427734375   0.122389990234375   2.293607816442870    -236154.96469616
        86   4.168240525837190   0.395772802734375   0.575424365234375   1.165316707849120    -236155.81610980
        99   8.863290039487209   0.614479052734375   0.356718115234375   2.048327140661620    -236154.96089157
       109  11.985380801487700   0.676966552734375   0.544180615234375   2.637000762536620    -236154.95245219
       115  14.113703128657900   0.669155615234375   0.411394677734375   3.103034046521000    -236154.95330686
       122   3.817050006543620   0.481693115234375   0.348907177734375   2.906809505896000    -236154.70883042
       134   6.002237327002050   0.325474365234375   0.630100927734375   0.061553666833496    -236155.11433206
       146   4.116158299702670   0.716021240234375   0.489504052734375   0.208722072302246    -236156.23867530
       158   3.043933727510670   0.278608740234375   0.926916552734375   0.404946612927246    -236135.66966086
       173   9.678763618895630   0.872239990234375   0.270797802734375   0.699283423864746    -236154.96615574
       181  12.683087869131400   0.438732958984375   0.212215771484375   2.747377066638180    -236154.95312488
       189   9.379250291860570   0.126295458984375   0.524653271484375   0.981356201013184    -236154.95991391
       196   3.607070954549760   0.157539208984375   0.868334521484375   1.668142093200680    -236155.25354755
       210   3.024856950890280   0.048186083984375   0.259081396484375   2.600208661169430    -236153.83882242
       224   4.301347495896320   0.079429833984375   0.415300146484375   0.932300065856934    -236155.38634236
       238  10.635922326757500   0.641817333984375   0.227837646484375   2.305871850231930    -236154.95481351
       245   4.580448931049090   0.259081396484375   0.220026708984375   2.968129674841310    -236155.04288321
       256   7.964875366561810   0.477787646484375   0.688682958984375   0.907771998278809    -236154.99303135
       265   3.221130773670410   0.415300146484375   0.751170458984375   0.319098376403809    -236153.69799173
       279   6.351646617710980   0.930822021484375   0.485598583984375   2.919073539685060    -236155.07246275
       288  12.213577479743700   0.899578271484375   0.141917333984375   0.466266781872559    -236154.95717420
       297   4.939378014849310   0.962065771484375   0.329379833984375   1.447389484997560    -236155.63647768
       310   7.409347115663470   0.870287255859375   0.811705224609375   3.121430097204590    -236154.97787574
       320  11.651055068733800   0.401631005859375   0.780461474609375   2.434644205017090    -236154.95393374
       326  14.247429134224101   0.026706005859375   0.655486474609375   0.472398798767090    -236154.95443700
       333   3.853216195230480   0.839043505859375   0.592998974609375   0.668623339392090    -236155.00159999
       344   9.770468991027620   0.448496630859375   0.546133349609375   2.778037151110840    -236154.95099135
       354  11.361713888378700   0.229790380859375   0.077477099609375   2.876149421423340    -236154.95226394
       360  10.274441491452601   0.667202880859375   0.889814599609375   0.717679474548340    -236154.95991453
       367   4.771504422335130   0.300088818359375   0.882003662109375   1.379937299157710    -236155.66519377
       379   6.452265156943660   0.737501318359375   0.444591162109375   0.791263677282715    -236155.08944943
       389   3.355487630765470   0.956207568359375   0.913247412109375   0.889375947595215    -235970.02097001
       403   5.983399317104000   0.440685693359375   0.335238037109375   2.312003867126460    -236155.01400961
       414  14.795124190130300   0.378198193359375   0.147775537109375   2.900677489001460    -236154.95353402
       419   3.440939593496680   0.659391943359375   0.241506787109375   1.232768893688960    -236155.90853755
       433   4.342102357603050   0.218073974609375   0.620337255859375   2.986525725524900    -236155.32211300
       447   3.053517185115440   0.186830224609375   0.714068505859375   1.318617130212400    -236151.18171325
       461   6.174470861276380   0.124342724609375   0.401631005859375   0.337494427087402    -236155.01573652
       471   6.021134646098440   0.233695849609375   0.979640380859375   0.975224184118652    -236155.20193741
       482   7.001752852928300   0.952302099609375   0.885909130859375   2.446908238806150    -236155.01491825
       490  11.578036207340901   0.639864599609375   0.323521630859375   1.073336454431150    -236154.95659250
